google_index,page_rank,web_traffic,nb_hyperlinks,length_url,status
0,5,6362655,25,50,0
0,4,1936483,14,25,0
1,6,21416,123,55,0
1,0,0,41,36,1
1,0,8021772,0,45,1
1,5,0,0,70,1
1,0,5816617,4,76,1
1,0,0,88,106,1
0,4,211600,110,30,0
0,2,555264,126,22,0
1,0,0,4,41,1
0,4,262783,90,70,0
0,3,4365,8,42,1
1,2,590567,0,56,1
0,2,67497,34,27,0
0,7,6328,50,30,0
1,7,12,152,38,0
1,5,0,21,75,1
1,5,446919,85,77,0
1,0,5008870,78,77,1
0,5,163874,52,67,0
1,2,0,21,78,1
0,10,63,25,34,0
1,0,0,0,19,1
0,10,8,102,55,0
1,0,0,21,40,1
1,4,165366,2169,89,0
0,4,35245,62,45,0
0,5,171134,0,74,0
1,0,4135720,25,50,1
0,3,406442,16,19,0
0,7,376,0,330,1
1,0,0,7,42,1
1,1,627168,25,43,1
0,5,676660,137,21,0
1,0,5697976,51,127,1
1,6,1117,0,62,0
1,2,0,5,36,1
0,3,384896,27,27,0
1,0,0,0,26,1
0,6,6166,13,66,0
0,4,254352,23,50,1
0,5,29422,81,45,0
1,5,0,14,31,1
1,0,0,0,30,1
0,4,891900,18,33,0
1,4,5754,28,36,1
0,7,12,846,45,0
0,7,12,575,44,0
0,10,2,53,43,0
1,6,22211,8,64,1
1,1,0,0,92,1
0,3,1593690,98,33,0
1,4,178077,70,74,0
0,5,21,0,255,1
1,1,0,22,219,1
1,4,17569,56,54,0
0,4,788916,89,31,0
0,2,3941699,54,28,1
0,3,121046,22,23,0
0,0,0,3,188,1
0,3,747137,59,23,0
0,2,0,51,29,0
1,4,0,5,263,1
0,5,50432,183,36,0
1,0,5697976,51,120,1
1,1,1760637,103,34,1
1,0,0,61,60,1
0,5,13495,7,64,0
0,4,291303,160,28,0
1,0,0,5,97,1
1,0,0,4,48,1
1,6,8013,121,72,0
0,5,131425,59,49,0
1,8,23,31,74,0
0,8,0,16,34,0
0,10,1,29,43,1
0,5,4524,110,88,0
0,3,0,130,56,0
0,1,0,26,22,0
0,4,25870,93,49,0
0,7,285,17,73,0
1,1,7613314,0,52,1
0,6,21732,100,31,0
1,0,0,8,40,1
1,5,0,14,31,1
1,0,0,582,66,1
0,0,0,42,27,0
0,8,947,73,88,0
0,8,72,120,55,0
0,6,39004,81,74,0
1,0,0,21,37,1
0,3,439401,79,23,0
1,2,0,4,110,1
1,4,0,26,132,1
0,5,27898,124,63,0
1,0,0,37,25,1
1,4,0,175,83,0
1,2,0,0,22,1
0,6,10600,79,54,0
0,3,1051803,42,91,0
0,4,926922,159,40,0
1,0,0,1,48,1
1,3,18105,1,145,1
1,10,8,137,36,0
1,1,0,12,81,1
0,2,0,9,60,0
1,5,0,14,38,1
1,2,0,30,77,1
1,2,123186,48,27,1
0,6,12421,165,50,0
1,0,0,28,203,1
1,0,0,4,54,1
1,0,0,2,36,1
0,3,195017,77,25,0
0,2,1363440,158,32,0
1,0,6963675,1,29,1
1,3,0,0,81,0
1,4,3365993,129,157,1
1,2,0,24,54,1
1,2,0,25,76,1
1,3,219768,11,92,1
0,5,3990,197,97,0
1,5,153840,36,74,0
1,1,0,23,164,1
1,1,77586,47,37,1
0,5,32,9,132,1
0,4,350582,170,25,0
0,7,12,771,49,0
0,1,141129,190,26,0
1,0,0,10,53,1
0,3,407240,12,25,0
0,4,422100,99,29,0
0,3,940638,41,29,0
1,5,0,22,65,1
1,1,0,0,67,1
0,6,43635,177,53,0
1,4,0,17,56,1
1,2,0,0,56,1
0,3,853259,84,63,0
0,5,275769,159,44,0
0,3,2250,396,43,0
1,7,8548,7,57,0
1,0,4431878,13,91,1
1,0,10534904,38,179,1
1,0,0,75,118,1
1,0,0,16,36,1
0,3,2294,243,44,0
0,10,8,142,33,0
0,7,3822,392,65,0
0,5,5725,384,46,0
0,6,68190,155,33,0
1,0,0,25,150,1
0,5,15330,211,21,0
1,5,1593,144,56,0
0,4,0,124,41,0
0,2,0,203,26,0
1,0,5707171,51,76,1
0,5,10507,110,85,0
0,5,2190,68,90,0
0,1,1095998,716,27,0
0,5,1488112,25,36,0
0,4,188311,33,70,0
1,0,0,10,113,1
0,3,0,83,22,0
1,0,0,14,31,1
0,8,0,152,41,0
0,2,2323308,27,89,0
1,0,0,23,51,1
0,0,0,8,25,1
0,1,0,124,27,0
1,5,0,15,35,1
0,5,13549,73,38,0
1,5,5646,0,48,0
0,6,2409,8,76,0
1,6,56198,36,38,1
1,0,0,0,45,1
1,1,0,17,30,1
1,5,896069,51,76,0
1,5,0,14,31,1
1,1,0,0,77,1
1,2,4623,22,88,1
1,0,0,0,56,1
1,6,737,80,51,0
0,5,0,165,33,0
0,6,2818,0,93,0
0,6,8559,170,98,0
1,4,0,519,41,1
1,0,0,21,38,1
1,0,0,9,98,1
0,5,19671,49,43,0
1,5,21320,274,78,1
0,3,1054810,92,23,0
1,1,0,22,201,1
0,4,37793,37,31,0
0,5,1617,78,68,0
0,6,8348,71,32,0
0,5,6767,275,42,0
0,6,2604,47,48,0
1,3,10421362,19,198,1
1,6,383,58,54,1
1,1,0,0,50,1
1,8,23,66,54,0
0,2,0,35,28,0
0,3,1860613,123,27,0
0,6,12601,164,40,0
1,2,237648,239,44,0
0,3,6129966,130,49,0
0,0,0,14,26,0
1,7,32,45,81,0
1,0,5816617,4,127,1
1,0,0,7,36,1
1,0,9417793,1,61,1
1,2,0,16,64,1
0,10,2,55,38,0
1,3,4365,8,53,1
0,4,0,154,30,0
0,4,331651,26,52,0
0,4,47113,128,40,0
0,3,0,126,41,0
0,7,1290,216,60,0
0,4,144211,6,17,0
0,6,2604,65,48,0
1,5,0,0,78,1
0,2,314851,252,34,0
1,0,0,466,44,1
1,2,0,3,48,1
1,5,0,19,143,1
0,0,0,8,56,1
0,6,549,50,65,0
1,0,0,0,73,1
0,3,0,279,29,0
0,0,7026810,81,71,0
0,3,0,48,25,0
1,3,0,6,110,1
1,0,0,0,80,1
1,0,0,0,54,1
1,5,0,0,70,1
0,8,5393701,341,71,0
1,0,0,5,106,1
1,0,0,200,32,1
1,3,305155,44,50,0
1,3,0,109,44,1
0,2,733495,134,39,0
0,8,385,0,100,0
1,1,0,11,91,1
1,0,5697976,51,127,1
0,5,71370,69,31,0
1,0,2698315,0,49,1
0,6,546,69,66,0
1,1,491854,103,259,1
1,5,0,21,70,1
1,5,15873,25,180,1
1,4,23386,342,61,0
0,2,2438924,72,19,0
1,3,1137979,63,44,1
1,4,818029,93,46,0
1,5,15425,249,75,0
0,5,9602,0,102,1
1,0,0,48,62,1
1,5,1416447,44,466,1
1,0,10628193,31,83,1
1,5,5695,131,59,0
1,3,0,5,68,1
1,0,0,1,38,1
0,5,0,167,36,0
1,10,1,4,127,1
1,5,98,349,37,0
0,7,625,510,38,0
0,5,58239,0,60,0
0,6,228333,135,35,0
1,0,0,0,63,1
0,5,28754,91,51,0
1,0,5707171,51,128,1
1,0,0,6,50,1
1,0,0,0,60,1
1,1,0,4,62,1
0,6,133,119,38,0
1,0,0,0,33,1
1,0,5707171,51,127,1
1,5,0,22,162,1
1,6,2472276,6,20,1
1,2,0,0,50,1
1,5,0,21,42,1
1,5,0,14,40,1
1,0,0,25,31,1
1,1,76924,15,24,1
1,7,1664,26,66,0
0,7,124,694,71,0
0,8,70,542,33,0
0,1,514912,17,73,1
1,5,1422202,44,466,1
1,7,12,562,61,0
0,5,696,225,84,0
1,4,32633,96,57,0
1,3,124062,24,42,0
0,3,2437404,64,60,0
1,2,0,0,59,1
0,5,6206,46,44,0
0,3,0,171,50,0
1,1,77586,7,36,1
1,2,0,13,21,1
0,3,670465,277,30,0
1,5,0,14,32,1
1,0,5816617,4,68,1
1,0,0,9,39,1
1,0,0,9,71,1
1,4,0,56,15,1
0,3,0,48,43,0
0,10,8,53,36,0
0,2,0,231,40,1
0,4,733780,14,29,0
0,9,24,0,129,1
1,2,0,10,38,1
0,3,9363234,13,16,0
0,5,52592,150,70,0
0,5,20027,53,48,1
1,6,348,146,42,0
0,5,0,84,33,0
0,0,0,4,35,1
1,4,0,26,150,1
0,4,1173260,19,64,0
1,1,0,0,61,1
1,0,5707171,51,128,1
1,2,0,0,38,1
0,3,4127669,21,22,0
1,5,2639634,49,35,0
0,5,2870,94,61,0
0,2,0,14,47,0
1,0,0,294,85,1
0,5,18546,31,33,0
0,4,931080,56,37,0
1,8,115,5,77,0
1,6,5836,18,159,1
1,3,493547,45,80,0
0,4,71035,51,23,0
1,0,0,31,174,1
0,2,209025,0,108,0
0,3,1709412,79,67,0
0,1,507771,51,30,1
1,1,0,4,87,1
1,5,307,176,53,0
1,0,5707171,51,126,1
1,2,0,30,81,1
1,10,1,1,44,1
0,5,234160,18,59,0
0,4,14263,56,73,0
0,2,201422,331,27,0
1,0,5816617,4,120,1
0,3,136505,33,34,0
0,3,36712,266,56,0
0,6,2580,74,48,0
1,4,0,26,122,1
0,5,0,250,32,0
0,5,15208,122,76,0
1,0,0,5,74,1
0,7,623,109,53,0
0,5,92095,90,74,0
0,1,921056,7,38,0
0,4,0,28,29,0
1,0,0,0,62,1
1,5,0,10,33,1
0,5,3128,174,48,0
1,1,0,77,60,1
1,0,0,1,25,1
1,0,0,21,56,1
0,5,611,155,50,0
0,2,1139798,124,40,0
0,4,1337106,45,55,0
0,2,3283160,16,59,0
0,4,399905,49,37,0
1,0,0,4,35,1
1,2,4669,31,54,1
0,5,3204,100,77,0
0,2,0,12,33,1
1,3,1280742,138,44,0
1,1,4486984,4,65,1
0,3,3318392,139,26,0
1,0,5008870,81,86,1
0,5,21,0,283,1
1,4,1141553,18,36,0
1,0,0,1,70,1
0,1,0,68,23,0
0,2,0,60,28,0
1,5,128555,663,38,1
1,2,1211946,31,93,1
0,0,0,87,32,0
0,6,574,124,98,0
0,6,16109,93,41,0
0,1,1786477,29,30,0
1,6,4055774,16,20,1
0,5,21,0,122,1
0,4,8018283,102,23,0
0,6,184,313,44,0
1,2,301622,38,90,1
0,2,306001,30,67,1
1,5,11507,198,57,0
0,3,0,8,47,0
1,0,0,4,65,1
0,2,0,10,25,0
0,5,18680,77,42,0
1,2,0,0,36,1
0,4,6596,77,56,0
1,3,2320,67,43,0
0,5,5850976,275,28,0
1,1,0,10,70,1
1,3,2034769,118,69,1
0,3,1727087,654,30,0
1,2,1196152,31,85,1
0,7,12,336,44,0
1,3,2294,266,43,0
1,5,0,14,31,1
1,0,5707171,51,127,1
1,0,0,20,42,1
1,0,0,0,64,1
0,4,16360,63,41,0
1,4,708731,120,91,0
1,5,754593,20,49,0
0,0,4024186,10,37,1
0,6,578,56,82,0
0,8,0,30,34,0
1,0,0,0,35,1
1,0,0,31,38,1
0,5,1754,40,32,0
0,2,0,68,27,0
1,5,0,11,44,1
1,0,0,15,27,1
0,3,0,18,21,0
0,1,0,15,27,0
0,6,46468,154,34,0
1,0,0,28,64,1
1,2,4669,31,38,1
1,5,40610,0,77,0
0,5,436856,189,48,0
1,1,0,1,39,1
1,0,0,27,19,1
0,4,649230,34,22,0
0,4,1953598,57,22,0
1,0,0,51,126,1
0,5,28418,91,64,0
0,0,0,5,29,0
0,6,549,55,59,0
1,0,5707171,51,128,1
1,4,192745,20,37,1
1,0,0,1,94,1
1,2,746847,11,39,1
1,0,0,59,29,1
0,3,6469,252,25,0
1,1,2001589,103,86,1
1,0,4431878,13,86,1
1,0,5697976,51,123,1
1,4,0,7,118,1
0,6,600,248,53,0
0,3,0,16,36,1
0,2,0,78,31,0
0,2,0,17,38,0
0,5,80480,0,61,0
0,3,0,85,23,0
0,3,8127484,58,24,0
1,5,0,14,30,1
1,3,2250,301,42,0
0,4,60011,0,66,0
0,3,0,532,23,0
0,5,14411,512,38,0
1,10,642,76,39,0
1,1,395612,1,26,1
0,6,684,95,49,0
0,4,50893,105,41,0
1,0,0,0,124,1
1,5,0,10,56,1
1,0,0,32,36,1
0,5,423457,53,37,0
1,0,0,23,51,1
0,1,1471895,9,30,0
1,0,0,4,129,1
0,5,2190,99,76,0
0,8,0,187,33,0
1,1,0,0,58,1
1,0,0,28,185,1
1,1,943419,12,18,1
0,2,3283858,144,24,0
0,3,0,165,27,0
1,0,0,9,257,1
0,0,0,8,57,1
0,2,423466,812,36,0
0,6,683,322,40,0
0,5,0,13,76,0
1,2,2838593,1,94,1
0,2,0,128,21,0
0,5,5025,0,75,0
1,0,0,0,41,1
0,7,629,129,84,0
0,6,8338,130,77,0
0,7,12,961,43,0
0,0,0,0,28,0
1,0,0,5,96,1
0,6,301,106,62,0
1,3,1329043,275,26,0
1,4,389882,11,95,0
0,6,582,54,102,0
0,6,685,118,43,0
1,5,0,5,36,1
1,1,0,0,32,1
0,5,32,9,132,1
0,5,612034,137,35,0
1,0,4511081,104,37,1
1,1,571736,6,42,1
1,6,2052,96,124,0
0,2,1623912,76,24,0
1,0,5707171,51,124,1
1,0,0,9,63,1
0,6,687,148,36,0
0,5,293139,32,52,0
0,6,12761,170,74,0
1,1,0,23,135,1
1,7,12,586,43,0
1,5,0,21,47,1
1,6,2988,22,114,1
1,4,0,7,172,1
0,5,114616,0,74,0
1,1,0,4,106,1
1,1,0,0,69,1
0,3,397947,63,28,0
0,4,4803955,0,57,0
1,0,0,1,54,1
1,0,5816617,4,76,1
1,0,5707171,51,124,1
1,1,481145,103,37,1
0,7,12,712,51,0
0,4,237480,10,25,0
0,5,614699,131,27,0
1,0,0,0,62,1
1,2,0,44,84,1
1,0,5807838,21,50,1
1,0,0,32,26,1
1,4,0,19,324,1
1,2,0,65,28,1
1,0,0,6,38,1
1,0,0,34,28,1
0,2,10481070,25,31,0
1,0,0,4,128,1
1,6,8115,197,111,0
1,4,2363,22,147,1
1,1,3025118,40,48,1
0,4,1108129,43,24,0
0,7,12,1078,41,0
1,0,0,11,43,1
1,0,0,88,102,1
0,4,0,29,20,0
1,0,0,21,39,1
1,5,0,21,49,1
1,3,8325539,1,35,1
0,6,2544,186,69,0
0,3,224845,291,24,0
1,0,0,0,42,1
0,2,3190599,18,55,0
0,10,63,25,30,0
1,5,11602,191,46,0
1,1,2357981,0,43,1
0,4,2988364,65,22,0
0,7,433,298,46,0
1,6,5517,35,39,0
0,5,6192,292,39,0
1,2,0,4,41,1
1,0,0,0,49,1
0,4,1993331,105,25,0
0,4,904517,65,110,0
0,2,863712,1,34,0
1,0,0,6,88,1
0,4,7294945,16,23,0
0,5,19627,68,46,0
0,4,246,112,39,0
1,0,5828815,4,124,1
0,5,4321397,1,41,0
0,6,2232,0,71,0
0,1,6996253,14,27,0
1,0,0,0,71,1
1,0,0,0,56,1
1,0,5707171,51,128,1
1,2,0,21,74,1
1,4,40937,7,45,1
1,7,293,17,75,0
1,4,299847,51,76,1
0,4,1999746,66,42,0
0,4,144824,107,23,0
1,2,4969132,64,188,1
0,5,109622,164,29,0
1,0,0,432,88,1
0,5,294,194,57,0
0,0,0,2,33,1
1,0,0,4,62,1
0,6,6896,53,27,0
1,5,0,21,56,1
0,6,22211,8,40,1
1,2,0,0,35,1
1,5,635,38,73,0
0,3,10307170,64,28,0
1,0,0,41,39,1
0,3,459976,171,26,0
0,4,199475,245,44,0
1,0,0,92,99,1
1,0,0,90,47,1
0,5,37739,94,50,0
1,0,5816617,4,118,1
1,5,0,14,39,1
1,4,3864418,28,45,1
0,2,1616591,135,30,0
1,5,1432099,46,81,0
0,3,1248266,138,24,0
1,6,67603,44,84,0
1,0,5707171,51,126,1
0,0,0,85,30,0
1,0,5816617,4,128,1
0,6,546,62,82,0
1,2,0,12,67,1
0,5,211482,245,32,0
1,6,7696,552,35,0
1,2,0,34,69,1
1,1,0,40,57,1
1,0,0,1,105,1
1,4,0,26,127,1
1,2,0,30,77,1
0,3,1263403,117,22,0
0,8,0,12,27,0
1,0,0,6,82,1
0,2,0,20,27,0
1,3,0,37,67,0
0,2,263590,116,25,0
0,3,0,54,22,0
0,4,0,259,49,0
1,3,91922,0,64,0
0,5,0,266,30,0
0,4,70853,113,43,1
1,5,0,15,37,1
1,5,9424969,21,68,1
1,2,0,7,32,1
0,3,165559,96,21,0
0,2,3090921,38,68,0
0,1,80476,4,24,1
1,3,0,185,50,1
1,0,0,0,67,1
0,2,1260885,43,24,0
1,0,0,6,63,1
0,5,192053,119,24,0
0,5,6923,209,45,0
1,0,0,0,43,1
1,5,0,21,39,1
0,7,3494,207,50,0
1,0,0,0,92,1
1,0,0,4,24,1
0,0,0,50,48,1
1,0,9795924,33,70,1
1,1,0,1,168,1
1,2,1923676,0,34,1
1,0,0,16,60,1
1,4,66834,7,28,0
0,3,2044997,244,43,0
1,4,0,17,51,1
1,1,0,1,131,1
1,3,4365,0,48,1
0,8,4279,60,51,0
1,2,7138757,0,32,1
0,6,8338,134,67,0
0,2,0,171,30,0
1,1,0,10,74,1
0,5,145007,120,73,0
0,8,213,159,63,0
1,2,8238037,1,52,1
1,5,15873,25,179,1
0,5,37834,121,53,0
1,2,10767986,0,91,0
0,4,448374,42,40,0
0,7,12,629,43,0
1,0,8051915,34,48,1
0,2,749072,62,19,0
0,6,2085,24,61,0
1,0,10496635,22,131,1
1,2,0,7,201,1
0,4,169549,24,23,0
0,6,10090,10,35,0
0,0,0,3,39,1
1,5,0,22,47,1
1,0,0,10,93,1
0,3,1626642,57,30,0
0,8,136,194,69,0
1,5,0,22,49,1
0,3,125300,30,26,0
0,5,808813,189,49,0
1,1,2078843,28,36,1
1,5,0,22,58,1
1,5,0,35,49,1
1,5,64256,63,103,0
0,3,3880927,65,26,0
1,1,0,163,186,1
1,2,188429,18,131,1
1,0,0,0,26,1
1,2,0,0,69,1
1,0,0,0,102,1
1,0,0,39,74,1
1,2,2080048,50,62,1
1,6,767,290,60,0
0,5,3111,309,41,0
0,2,0,47,29,0
0,4,2519986,34,35,0
0,3,0,36,32,0
0,6,6627,139,37,0
0,5,13241,82,66,0
1,1,2888357,26,20,1
1,0,0,58,112,1
0,8,0,61,34,0
0,6,683,355,38,0
0,3,1430338,76,34,0
0,10,171,47,58,0
0,6,50384,158,27,0
1,5,0,14,34,1
1,1,0,0,34,1
0,2,0,24,27,0
1,0,0,32,36,1
1,0,0,8,60,1
0,5,25707,162,43,0
0,4,7218488,65,21,0
1,4,261070,7,67,1
0,4,993169,114,89,0
1,5,287661,0,49,0
1,5,0,74,61,1
1,0,0,0,19,1
1,10,1,19,46,1
0,6,18370,213,65,0
0,7,12,801,41,0
0,5,252556,487,57,0
1,0,0,587,55,1
1,0,0,46,82,1
0,5,97606,130,31,0
1,0,0,45,19,1
0,3,3192494,41,97,0
0,2,0,110,53,0
0,4,2112335,295,34,0
0,4,2865212,43,33,0
1,9,3514,32,22,1
1,0,5707171,51,128,1
1,4,246183,0,65,1
1,0,0,24,38,0
0,6,5422,16,40,0
0,5,1165,1018,21,0
0,5,50763,163,54,0
0,5,45954,265,31,0
1,1,0,38,55,1
1,4,0,11,84,1
1,0,5697976,51,132,1
1,0,0,0,30,1
0,1,955197,19,17,0
1,0,0,42,68,1
1,2,0,3,243,1
0,3,1196261,165,31,0
1,2,0,0,39,1
0,8,0,30,26,0
1,0,0,1,62,1
0,5,5258306,97,44,0
0,4,182609,42,42,0
1,4,298112,11,55,0
1,0,5697976,51,68,1
0,10,1,27,40,1
1,0,5707171,51,128,1
0,3,6530861,41,53,0
1,0,0,33,228,1
1,2,4669,30,37,1
1,0,0,9,259,1
1,1,533532,1,37,1
1,3,22884,1,38,1
0,10,2,52,43,0
1,2,0,30,77,1
1,1,77586,7,39,1
1,1,7375648,0,81,1
0,4,0,34,72,0
1,0,0,77,46,1
1,5,0,14,29,1
1,1,0,130,57,0
0,3,0,57,34,0
0,5,32,11,279,1
0,4,577529,23,22,0
0,5,81842,19,26,0
1,5,2381,180,38,0
1,2,1211946,31,94,1
1,1,0,6,49,1
0,3,1067701,45,21,0
0,1,0,29,61,1
1,0,0,15,30,1
0,5,21,0,251,1
1,0,5697976,51,126,1
1,2,0,4,58,1
0,3,481781,141,28,0
0,3,7447880,53,29,0
0,4,246,249,33,0
1,4,17465,225,43,0
0,3,0,111,35,0
0,8,0,56,33,0
0,10,8,53,33,0
0,4,4589207,42,74,0
0,4,4970261,215,29,0
0,7,282,67,59,0
1,0,0,0,48,1
0,1,160850,95,32,0
1,0,0,0,21,1
1,6,375,41,58,0
1,5,0,14,30,1
1,2,0,0,100,1
0,5,0,55,45,0
1,5,0,18,47,1
1,0,5828815,4,128,1
1,0,0,0,138,1
0,5,185439,209,48,0
0,7,609,40,66,0
0,5,1492,147,47,0
1,7,0,41,47,1
1,2,0,7,202,1
0,7,567,43,35,0
1,1,0,0,45,1
1,0,0,2,49,1
0,4,1930148,105,34,0
1,2,0,4,44,1
1,2,0,7,19,1
1,5,0,22,65,1
0,4,295578,91,102,0
1,3,4365,0,33,1
0,3,0,88,30,0
1,3,0,0,35,1
0,0,124276,154,43,1
1,0,2509075,0,119,1
1,5,0,13,39,1
0,5,0,106,29,0
1,7,48,52,48,0
0,4,22144,184,20,0
1,5,0,21,60,1
1,4,75,44,85,1
0,4,780517,33,79,0
0,4,44165,45,62,0
1,2,0,9,37,1
0,5,0,156,28,0
0,5,11068,315,99,0
0,10,63,25,33,0
0,1,0,92,36,0
1,5,277466,150,106,0
0,4,154708,0,50,1
0,5,2889,96,64,0
1,5,0,14,32,1
1,0,0,5,299,1
1,2,1118394,24,84,1
1,0,0,1,99,1
1,0,0,88,106,1
0,5,6886,210,42,0
1,5,32887,160,51,0
1,1,0,0,68,1
0,2,414774,67,32,0
0,4,6684,5,56,0
1,0,0,139,45,1
0,4,247167,66,45,0
1,4,1125607,15,59,1
0,4,0,118,21,0
1,0,0,1,76,1
0,3,0,15,20,0
0,7,12,352,56,0
0,4,12043,28,64,0
1,6,3063,8,112,0
0,5,53314,299,60,0
0,7,12,131,57,0
0,4,475913,101,47,0
1,6,19748,29,31,1
0,4,195180,50,84,0
0,5,6496,104,24,0
1,5,6082,100,95,0
1,7,13,35,123,0
1,10,1,10,70,1
0,6,186,0,206,1
1,2,0,0,32,1
0,5,10053,132,23,0
1,2,6207267,32,72,1
0,4,266000,162,63,0
0,4,6546,86,72,0
0,5,6377,136,70,0
0,4,2583581,181,43,0
1,2,0,0,37,1
0,6,606,270,53,0
1,2,0,114,26,1
0,0,0,55,20,1
0,6,641,278,72,0
0,2,0,111,21,0
0,5,27339,109,62,0
0,2,0,182,41,0
0,2,5572480,104,24,0
1,6,0,1,42,1
0,6,31833,52,19,0
0,7,13,243,46,0
1,3,0,77,47,0
0,4,939835,49,16,0
1,0,0,278,76,1
0,3,249971,37,46,1
0,2,6925913,0,63,0
1,0,5707171,51,128,1
1,10,1,51,43,1
1,0,0,6,218,1
1,0,0,88,107,1
0,5,0,178,27,0
0,3,777104,0,21,0
0,5,2640,118,87,0
1,0,0,7,38,1
0,2,25607,2,38,1
1,0,0,13,225,1
0,4,48618,239,29,0
0,4,4707988,53,50,0
0,2,1990852,124,22,0
1,0,0,0,89,1
1,0,2602858,89,79,1
0,5,38610,39,46,0
1,2,233673,162,46,0
0,4,436389,47,58,0
1,0,7576349,0,177,1
0,3,3467541,311,31,0
0,2,0,5,34,1
0,4,1801352,435,32,0
1,0,0,23,70,1
1,5,0,22,60,1
0,2,4044493,3,76,1
0,3,2659436,40,45,0
1,2,0,0,36,1
1,1,0,0,29,1
0,1,202287,82,19,0
1,6,6032,35,154,1
0,8,0,110,35,0
0,1,411219,21,44,1
1,0,0,0,40,1
1,1,507771,133,36,1
0,5,101628,391,39,0
1,1,0,1,100,1
0,1,3698321,105,21,0
0,6,689,227,43,0
1,3,1225017,64,57,0
0,5,1754,46,32,0
0,5,99,116,121,0
0,2,1352976,256,23,0
0,6,5076,7,45,0
1,0,0,0,41,1
0,3,0,10,46,0
1,0,0,43,67,1
0,3,1279737,534,33,0
1,2,0,50,110,1
1,0,0,5,51,1
0,3,2131645,29,47,0
1,6,124192,146,25,1
0,4,35576,650,19,0
0,6,9075,31,55,0
1,1,0,11,58,1
1,0,0,4,98,1
1,5,7329,117,65,0
0,4,114231,98,23,0
1,4,209887,16,41,0
1,2,0,0,48,1
0,5,141805,159,38,0
0,2,207173,27,20,0
1,3,0,0,57,1
0,1,0,15,35,0
0,4,174422,76,25,0
0,7,1315,96,84,0
0,4,752492,19,39,0
1,3,0,182,47,0
1,1,0,0,27,1
1,0,0,14,73,1
0,2,957184,41,16,0
0,5,32,9,132,1
1,0,0,4,50,1
1,1,0,4,51,1
1,0,0,0,29,1
0,3,0,69,41,1
0,3,536277,49,64,0
0,4,581435,118,34,0
1,2,0,0,51,1
0,4,719927,55,25,0
0,1,7928061,184,28,0
1,0,0,1,66,1
1,10,1,25,113,1
0,3,9778902,108,19,0
0,1,379479,24,35,0
0,4,0,244,23,0
0,10,63,25,29,0
1,3,0,27,55,1
1,2,1647264,0,26,1
1,5,0,14,30,1
0,6,688,96,47,0
0,10,2,55,39,0
0,2,2350712,27,28,0
1,5,0,18,50,1
1,2,1037324,74,54,1
0,5,30597,0,70,0
1,3,2294,89,44,0
0,5,1453,142,51,0
0,4,76638,103,97,0
1,6,5824,15,132,1
1,0,0,0,53,1
0,5,6082,66,67,0
1,2,0,30,81,1
0,1,0,22,25,0
1,5,0,21,73,1
0,0,0,59,18,1
0,7,12,1045,59,0
1,2,6075200,0,55,1
0,0,0,162,35,1
1,1,7375648,0,81,1
1,2,0,86,33,0
0,4,1482456,23,79,0
1,0,5697976,51,68,1
0,2,0,169,19,0
1,3,458473,13,131,1
0,7,2416,113,122,0
1,2,0,125,76,0
1,5,3871327,0,61,0
1,0,0,21,476,1
0,5,3128,106,76,0
1,2,0,1,55,1
0,5,57889,1,17,0
1,10,1,10,84,1
1,4,0,26,129,1
0,2,0,39,35,1
0,7,285,17,69,0
1,2,0,30,77,1
1,0,0,4,54,1
1,0,5816617,4,81,1
1,0,0,0,28,1
1,2,0,0,98,1
1,8,2307,5,28,1
1,0,0,0,76,1
1,2,0,33,73,1
1,3,2503496,2,108,1
1,3,0,16,75,1
1,0,0,88,107,1
1,0,5707171,51,76,1
1,4,813659,197,36,0
0,2,0,14,35,0
1,4,203194,37,49,0
1,6,11781,57,25,1
0,4,604753,102,58,0
1,0,0,3,29,1
1,5,0,14,34,1
0,4,332453,38,40,0
0,4,720815,56,52,0
1,0,5697976,51,117,1
1,4,320261,48,67,0
0,2,2132314,260,29,0
0,4,24244,64,57,0
0,0,0,45,19,1
0,5,40209,21,30,0
0,3,83296,0,21,0
0,4,182793,40,42,0
1,4,303835,21,77,0
1,0,0,0,51,1
1,8,115,5,74,0
1,2,0,0,72,1
1,0,0,1,28,1
0,5,4445,232,43,0
1,3,4365,0,45,1
1,8,0,32,33,0
1,2,0,0,36,1
0,5,2675001,65,22,0
0,7,12,958,41,0
0,7,12,130,46,0
0,4,176808,611,32,0
0,5,4171,981,76,0
0,4,2174782,10,74,0
1,2,4639,33,57,1
0,2,72672,81,89,0
0,7,610,127,65,0
1,0,5697976,51,127,1
0,3,8065044,39,29,0
0,5,183260,31,36,0
0,5,15082,188,97,0
1,0,0,1,68,1
1,0,10480281,0,46,1
1,5,0,14,36,1
0,7,12,375,57,0
1,4,0,401,81,1
0,8,138,220,71,0
0,7,7971,142,31,0
1,2,1561104,6,25,1
0,1,332823,9,26,1
0,2,4016663,36,25,0
0,3,1029072,825,26,0
0,5,54048,139,56,0
0,4,1650338,609,21,0
1,4,50436,0,63,1
1,5,64114,123,155,0
1,10,1,10,96,1
0,0,0,4,44,1
0,5,309856,42,26,0
1,0,0,4,64,1
1,4,0,26,154,1
0,0,0,38,29,0
1,1,0,0,48,1
1,0,0,33,101,1
0,5,13782,2,45,0
1,0,0,0,33,1
1,0,5707171,51,126,1
0,5,355773,370,34,0
1,0,8552690,0,29,1
